id,image,points
656,train/images/conic_00656.png,train/points/conic_00656.npy
658,train/images/conic_00658.png,train/points/conic_00658.npy
659,train/images/conic_00659.png,train/points/conic_00659.npy
660,train/images/conic_00660.png,train/points/conic_00660.npy
661,train/images/conic_00661.png,train/points/conic_00661.npy
662,train/images/conic_00662.png,train/points/conic_00662.npy
663,train/images/conic_00663.png,train/points/conic_00663.npy
664,train/images/conic_00664.png,train/points/conic_00664.npy
665,train/images/conic_00665.png,train/points/conic_00665.npy
667,train/images/conic_00667.png,train/points/conic_00667.npy
668,train/images/conic_00668.png,train/points/conic_00668.npy
669,train/images/conic_00669.png,train/points/conic_00669.npy
670,train/images/conic_00670.png,train/points/conic_00670.npy
671,train/images/conic_00671.png,train/points/conic_00671.npy
673,train/images/conic_00673.png,train/points/conic_00673.npy
674,train/images/conic_00674.png,train/points/conic_00674.npy
677,train/images/conic_00677.png,train/points/conic_00677.npy
678,train/images/conic_00678.png,train/points/conic_00678.npy
679,train/images/conic_00679.png,train/points/conic_00679.npy
680,train/images/conic_00680.png,train/points/conic_00680.npy
681,train/images/conic_00681.png,train/points/conic_00681.npy
682,train/images/conic_00682.png,train/points/conic_00682.npy
685,train/images/conic_00685.png,train/points/conic_00685.npy
686,train/images/conic_00686.png,train/points/conic_00686.npy
687,train/images/conic_00687.png,train/points/conic_00687.npy
688,train/images/conic_00688.png,train/points/conic_00688.npy
689,train/images/conic_00689.png,train/points/conic_00689.npy
690,train/images/conic_00690.png,train/points/conic_00690.npy
691,train/images/conic_00691.png,train/points/conic_00691.npy
693,train/images/conic_00693.png,train/points/conic_00693.npy
694,train/images/conic_00694.png,train/points/conic_00694.npy
696,train/images/conic_00696.png,train/points/conic_00696.npy
697,train/images/conic_00697.png,train/points/conic_00697.npy
698,train/images/conic_00698.png,train/points/conic_00698.npy
701,train/images/conic_00701.png,train/points/conic_00701.npy
702,train/images/conic_00702.png,train/points/conic_00702.npy
703,train/images/conic_00703.png,train/points/conic_00703.npy
704,train/images/conic_00704.png,train/points/conic_00704.npy
706,train/images/conic_00706.png,train/points/conic_00706.npy
707,train/images/conic_00707.png,train/points/conic_00707.npy
709,train/images/conic_00709.png,train/points/conic_00709.npy
710,train/images/conic_00710.png,train/points/conic_00710.npy
712,train/images/conic_00712.png,train/points/conic_00712.npy
713,train/images/conic_00713.png,train/points/conic_00713.npy
714,train/images/conic_00714.png,train/points/conic_00714.npy
717,train/images/conic_00717.png,train/points/conic_00717.npy
718,train/images/conic_00718.png,train/points/conic_00718.npy
719,train/images/conic_00719.png,train/points/conic_00719.npy
720,train/images/conic_00720.png,train/points/conic_00720.npy
721,train/images/conic_00721.png,train/points/conic_00721.npy
724,train/images/conic_00724.png,train/points/conic_00724.npy
725,train/images/conic_00725.png,train/points/conic_00725.npy
726,train/images/conic_00726.png,train/points/conic_00726.npy
727,train/images/conic_00727.png,train/points/conic_00727.npy
728,train/images/conic_00728.png,train/points/conic_00728.npy
731,train/images/conic_00731.png,train/points/conic_00731.npy
732,train/images/conic_00732.png,train/points/conic_00732.npy
733,train/images/conic_00733.png,train/points/conic_00733.npy
734,train/images/conic_00734.png,train/points/conic_00734.npy
735,train/images/conic_00735.png,train/points/conic_00735.npy
736,train/images/conic_00736.png,train/points/conic_00736.npy
737,train/images/conic_00737.png,train/points/conic_00737.npy
738,train/images/conic_00738.png,train/points/conic_00738.npy
739,train/images/conic_00739.png,train/points/conic_00739.npy
740,train/images/conic_00740.png,train/points/conic_00740.npy
743,train/images/conic_00743.png,train/points/conic_00743.npy
744,train/images/conic_00744.png,train/points/conic_00744.npy
745,train/images/conic_00745.png,train/points/conic_00745.npy
746,train/images/conic_00746.png,train/points/conic_00746.npy
747,train/images/conic_00747.png,train/points/conic_00747.npy
748,train/images/conic_00748.png,train/points/conic_00748.npy
749,train/images/conic_00749.png,train/points/conic_00749.npy
751,train/images/conic_00751.png,train/points/conic_00751.npy
752,train/images/conic_00752.png,train/points/conic_00752.npy
753,train/images/conic_00753.png,train/points/conic_00753.npy
754,train/images/conic_00754.png,train/points/conic_00754.npy
755,train/images/conic_00755.png,train/points/conic_00755.npy
756,train/images/conic_00756.png,train/points/conic_00756.npy
759,train/images/conic_00759.png,train/points/conic_00759.npy
760,train/images/conic_00760.png,train/points/conic_00760.npy
761,train/images/conic_00761.png,train/points/conic_00761.npy
762,train/images/conic_00762.png,train/points/conic_00762.npy
763,train/images/conic_00763.png,train/points/conic_00763.npy
764,train/images/conic_00764.png,train/points/conic_00764.npy
765,train/images/conic_00765.png,train/points/conic_00765.npy
766,train/images/conic_00766.png,train/points/conic_00766.npy
767,train/images/conic_00767.png,train/points/conic_00767.npy
768,train/images/conic_00768.png,train/points/conic_00768.npy
770,train/images/conic_00770.png,train/points/conic_00770.npy
771,train/images/conic_00771.png,train/points/conic_00771.npy
772,train/images/conic_00772.png,train/points/conic_00772.npy
777,train/images/conic_00777.png,train/points/conic_00777.npy
778,train/images/conic_00778.png,train/points/conic_00778.npy
779,train/images/conic_00779.png,train/points/conic_00779.npy
780,train/images/conic_00780.png,train/points/conic_00780.npy
781,train/images/conic_00781.png,train/points/conic_00781.npy
782,train/images/conic_00782.png,train/points/conic_00782.npy
783,train/images/conic_00783.png,train/points/conic_00783.npy
784,train/images/conic_00784.png,train/points/conic_00784.npy
785,train/images/conic_00785.png,train/points/conic_00785.npy
786,train/images/conic_00786.png,train/points/conic_00786.npy
787,train/images/conic_00787.png,train/points/conic_00787.npy
788,train/images/conic_00788.png,train/points/conic_00788.npy
789,train/images/conic_00789.png,train/points/conic_00789.npy
790,train/images/conic_00790.png,train/points/conic_00790.npy
791,train/images/conic_00791.png,train/points/conic_00791.npy
792,train/images/conic_00792.png,train/points/conic_00792.npy
794,train/images/conic_00794.png,train/points/conic_00794.npy
795,train/images/conic_00795.png,train/points/conic_00795.npy
796,train/images/conic_00796.png,train/points/conic_00796.npy
797,train/images/conic_00797.png,train/points/conic_00797.npy
800,train/images/conic_00800.png,train/points/conic_00800.npy
801,train/images/conic_00801.png,train/points/conic_00801.npy
802,train/images/conic_00802.png,train/points/conic_00802.npy
803,train/images/conic_00803.png,train/points/conic_00803.npy
804,train/images/conic_00804.png,train/points/conic_00804.npy
806,train/images/conic_00806.png,train/points/conic_00806.npy
807,train/images/conic_00807.png,train/points/conic_00807.npy
808,train/images/conic_00808.png,train/points/conic_00808.npy
810,train/images/conic_00810.png,train/points/conic_00810.npy
811,train/images/conic_00811.png,train/points/conic_00811.npy
812,train/images/conic_00812.png,train/points/conic_00812.npy
814,train/images/conic_00814.png,train/points/conic_00814.npy
815,train/images/conic_00815.png,train/points/conic_00815.npy
816,train/images/conic_00816.png,train/points/conic_00816.npy
817,train/images/conic_00817.png,train/points/conic_00817.npy
818,train/images/conic_00818.png,train/points/conic_00818.npy
819,train/images/conic_00819.png,train/points/conic_00819.npy
820,train/images/conic_00820.png,train/points/conic_00820.npy
821,train/images/conic_00821.png,train/points/conic_00821.npy
822,train/images/conic_00822.png,train/points/conic_00822.npy
823,train/images/conic_00823.png,train/points/conic_00823.npy
825,train/images/conic_00825.png,train/points/conic_00825.npy
827,train/images/conic_00827.png,train/points/conic_00827.npy
828,train/images/conic_00828.png,train/points/conic_00828.npy
829,train/images/conic_00829.png,train/points/conic_00829.npy
832,train/images/conic_00832.png,train/points/conic_00832.npy
834,train/images/conic_00834.png,train/points/conic_00834.npy
835,train/images/conic_00835.png,train/points/conic_00835.npy
837,train/images/conic_00837.png,train/points/conic_00837.npy
839,train/images/conic_00839.png,train/points/conic_00839.npy
840,train/images/conic_00840.png,train/points/conic_00840.npy
841,train/images/conic_00841.png,train/points/conic_00841.npy
842,train/images/conic_00842.png,train/points/conic_00842.npy
843,train/images/conic_00843.png,train/points/conic_00843.npy
844,train/images/conic_00844.png,train/points/conic_00844.npy
845,train/images/conic_00845.png,train/points/conic_00845.npy
847,train/images/conic_00847.png,train/points/conic_00847.npy
848,train/images/conic_00848.png,train/points/conic_00848.npy
849,train/images/conic_00849.png,train/points/conic_00849.npy
850,train/images/conic_00850.png,train/points/conic_00850.npy
851,train/images/conic_00851.png,train/points/conic_00851.npy
852,train/images/conic_00852.png,train/points/conic_00852.npy
855,train/images/conic_00855.png,train/points/conic_00855.npy
856,train/images/conic_00856.png,train/points/conic_00856.npy
858,train/images/conic_00858.png,train/points/conic_00858.npy
859,train/images/conic_00859.png,train/points/conic_00859.npy
861,train/images/conic_00861.png,train/points/conic_00861.npy
862,train/images/conic_00862.png,train/points/conic_00862.npy
863,train/images/conic_00863.png,train/points/conic_00863.npy
864,train/images/conic_00864.png,train/points/conic_00864.npy
865,train/images/conic_00865.png,train/points/conic_00865.npy
866,train/images/conic_00866.png,train/points/conic_00866.npy
867,train/images/conic_00867.png,train/points/conic_00867.npy
868,train/images/conic_00868.png,train/points/conic_00868.npy
870,train/images/conic_00870.png,train/points/conic_00870.npy
871,train/images/conic_00871.png,train/points/conic_00871.npy
873,train/images/conic_00873.png,train/points/conic_00873.npy
876,train/images/conic_00876.png,train/points/conic_00876.npy
877,train/images/conic_00877.png,train/points/conic_00877.npy
878,train/images/conic_00878.png,train/points/conic_00878.npy
879,train/images/conic_00879.png,train/points/conic_00879.npy
880,train/images/conic_00880.png,train/points/conic_00880.npy
881,train/images/conic_00881.png,train/points/conic_00881.npy
882,train/images/conic_00882.png,train/points/conic_00882.npy
883,train/images/conic_00883.png,train/points/conic_00883.npy
884,train/images/conic_00884.png,train/points/conic_00884.npy
885,train/images/conic_00885.png,train/points/conic_00885.npy
887,train/images/conic_00887.png,train/points/conic_00887.npy
888,train/images/conic_00888.png,train/points/conic_00888.npy
889,train/images/conic_00889.png,train/points/conic_00889.npy
890,train/images/conic_00890.png,train/points/conic_00890.npy
892,train/images/conic_00892.png,train/points/conic_00892.npy
894,train/images/conic_00894.png,train/points/conic_00894.npy
895,train/images/conic_00895.png,train/points/conic_00895.npy
897,train/images/conic_00897.png,train/points/conic_00897.npy
898,train/images/conic_00898.png,train/points/conic_00898.npy
899,train/images/conic_00899.png,train/points/conic_00899.npy
901,train/images/conic_00901.png,train/points/conic_00901.npy
903,train/images/conic_00903.png,train/points/conic_00903.npy
904,train/images/conic_00904.png,train/points/conic_00904.npy
905,train/images/conic_00905.png,train/points/conic_00905.npy
906,train/images/conic_00906.png,train/points/conic_00906.npy
907,train/images/conic_00907.png,train/points/conic_00907.npy
908,train/images/conic_00908.png,train/points/conic_00908.npy
909,train/images/conic_00909.png,train/points/conic_00909.npy
911,train/images/conic_00911.png,train/points/conic_00911.npy
912,train/images/conic_00912.png,train/points/conic_00912.npy
913,train/images/conic_00913.png,train/points/conic_00913.npy
916,train/images/conic_00916.png,train/points/conic_00916.npy
918,train/images/conic_00918.png,train/points/conic_00918.npy
919,train/images/conic_00919.png,train/points/conic_00919.npy
920,train/images/conic_00920.png,train/points/conic_00920.npy
921,train/images/conic_00921.png,train/points/conic_00921.npy
923,train/images/conic_00923.png,train/points/conic_00923.npy
924,train/images/conic_00924.png,train/points/conic_00924.npy
925,train/images/conic_00925.png,train/points/conic_00925.npy
926,train/images/conic_00926.png,train/points/conic_00926.npy
927,train/images/conic_00927.png,train/points/conic_00927.npy
